order_id,order_date,store_name,product_name,category,quantity,unit_price,sales_amount,cost_amount,profit
11504,2024-12-09,Suburban Outlet,Gas Stove,Appliance,3,631.15,1893.4499999999998,1140.0,753.4499999999998
11505,2024-05-19,Suburban Outlet,Kitchen Faucet,Kitchen,5,155.31,776.55,400.0,376.54999999999995
11506,2024-07-05,Online Pickup,Gas Stove,Appliance,8,570.21,4561.68,3040.0,1521.6800000000003
11507,2024-03-01,Downtown Showroom,Cutlery Set,Accessories,2,80.38,160.76,60.0,100.75999999999999
11508,2025-01-14,Downtown Showroom,Gas Stove,Appliance,5,584.27,2921.35,1900.0,1021.3499999999999
11509,2025-12-10,Suburban Outlet,Bathroom Vanity,Bathroom,3,452.16,1356.48,780.0,576.48
11510,2025-03-15,Downtown Showroom,Gas Stove,Appliance,4,625.67,2502.68,1520.0,982.6799999999998
11511,2024-11-14,Suburban Outlet,Cutlery Set,Accessories,2,72.8,145.6,60.0,85.6
11512,2024-10-28,Suburban Outlet,Cutlery Set,Accessories,3,83.11,249.32999999999998,90.0,159.32999999999998
11513,2024-12-09,Downtown Showroom,Cutlery Set,Accessories,3,85.58,256.74,90.0,166.74
11514,2024-01-11,Suburban Outlet,Bathroom Vanity,Bathroom,1,489.34,489.34,260.0,229.33999999999997
11515,2024-03-02,Suburban Outlet,Cutlery Set,Accessories,3,72.14,216.42000000000002,90.0,126.42000000000002
11516,2024-08-13,Downtown Showroom,Kitchen Faucet,Kitchen,2,153.36,306.72,160.0,146.72000000000003
11517,2024-06-01,Online Pickup,Water Heater,Appliance,2,916.22,1832.44,1040.0,792.44
11518,2025-12-11,Online Pickup,Cutlery Set,Accessories,2,72.6,145.2,60.0,85.19999999999999
11519,2025-07-17,Suburban Outlet,Gas Stove,Appliance,1,628.69,628.69,380.0,248.69000000000005
11520,2025-07-24,Suburban Outlet,Shower Head,Bathroom,3,118.87,356.61,135.0,221.61
11521,2025-08-06,Downtown Showroom,Gas Stove,Appliance,3,554.59,1663.77,1140.0,523.77
11522,2025-10-21,Online Pickup,Shower Head,Bathroom,3,123.53,370.59000000000003,135.0,235.59000000000003
11523,2025-07-28,Suburban Outlet,Gas Stove,Appliance,4,624.71,2498.84,1520.0,978.8400000000001
11524,2024-11-05,Suburban Outlet,Bathroom Vanity,Bathroom,5,473.78,2368.8999999999996,1300.0,1068.8999999999996
11525,2024-08-30,Online Pickup,Gas Stove,Appliance,2,647.05,1294.1,760.0,534.0999999999999
11526,2025-05-07,Downtown Showroom,Bathroom Vanity,Bathroom,1,472.36,472.36,260.0,212.36
11527,2024-12-31,Online Pickup,Bathroom Vanity,Bathroom,3,458.72,1376.16,780.0,596.1600000000001
11528,2024-11-25,Downtown Showroom,Cutlery Set,Accessories,3,81.0,243.0,90.0,153.0
11529,2024-04-16,Downtown Showroom,Kitchen Faucet,Kitchen,2,153.37,306.74,160.0,146.74
11530,2024-08-13,Downtown Showroom,Shower Head,Bathroom,7,111.82,782.74,315.0,467.74
11531,2024-08-05,Online Pickup,Cutlery Set,Accessories,3,81.33,243.99,90.0,153.99
11532,2025-05-20,Online Pickup,Cutlery Set,Accessories,3,85.73,257.19,90.0,167.19
11533,2024-09-15,Suburban Outlet,Water Heater,Appliance,3,982.49,2947.4700000000003,1560.0,1387.4700000000003
11534,2025-05-31,Suburban Outlet,Bathroom Vanity,Bathroom,1,425.79,425.79,260.0,165.79000000000002
11535,2024-02-23,Suburban Outlet,Bathroom Vanity,Bathroom,1,468.46,468.46,260.0,208.45999999999998
11536,2024-02-16,Online Pickup,Shower Head,Bathroom,5,128.29,641.4499999999999,225.0,416.44999999999993
11537,2025-12-27,Downtown Showroom,Gas Stove,Appliance,2,648.71,1297.42,760.0,537.4200000000001
11538,2025-11-19,Downtown Showroom,Gas Stove,Appliance,4,638.85,2555.4,1520.0,1035.4
11539,2025-06-04,Downtown Showroom,Cabinet Handle,Accessories,4,12.07,48.28,14.0,34.28
11540,2024-04-08,Suburban Outlet,Cutlery Set,Accessories,2,86.33,172.66,60.0,112.66
11541,2024-01-20,Suburban Outlet,Cabinet Handle,Accessories,2,12.66,25.32,7.0,18.32
11542,2025-07-26,Downtown Showroom,Stainless Sink,Kitchen,3,267.99,803.97,420.0,383.97
11543,2025-05-04,Downtown Showroom,Stainless Sink,Kitchen,4,248.7,994.8,560.0,434.79999999999995
11544,2025-02-22,Online Pickup,Cabinet Handle,Accessories,2,12.39,24.78,7.0,17.78
11545,2025-11-20,Downtown Showroom,Gas Stove,Appliance,3,617.85,1853.5500000000002,1140.0,713.5500000000002
11546,2024-03-02,Suburban Outlet,Stainless Sink,Kitchen,6,242.41,1454.46,840.0,614.46
11547,2024-05-24,Online Pickup,Water Heater,Appliance,5,841.1,4205.5,2600.0,1605.5
11548,2024-08-03,Downtown Showroom,Gas Stove,Appliance,2,613.77,1227.54,760.0,467.53999999999996
11549,2024-01-03,Downtown Showroom,Bathroom Vanity,Bathroom,6,452.22,2713.32,1560.0,1153.3200000000002
11550,2024-06-08,Suburban Outlet,Cutlery Set,Accessories,3,77.89,233.67000000000002,90.0,143.67000000000002
11551,2024-04-29,Online Pickup,Kitchen Faucet,Kitchen,4,157.52,630.08,320.0,310.08000000000004
11552,2024-03-29,Suburban Outlet,Cutlery Set,Accessories,4,87.12,348.48,120.0,228.48000000000002
11553,2024-11-24,Online Pickup,Cabinet Handle,Accessories,2,12.94,25.88,7.0,18.88
11554,2025-08-02,Downtown Showroom,Gas Stove,Appliance,8,652.15,5217.2,3040.0,2177.2
11555,2024-12-22,Suburban Outlet,Cabinet Handle,Accessories,3,12.16,36.480000000000004,10.5,25.980000000000004
11556,2025-09-01,Suburban Outlet,Water Heater,Appliance,2,968.77,1937.54,1040.0,897.54
11557,2024-09-23,Online Pickup,Gas Stove,Appliance,3,540.41,1621.23,1140.0,481.23
11558,2025-09-08,Downtown Showroom,Cutlery Set,Accessories,3,86.54,259.62,90.0,169.62
11559,2024-11-18,Online Pickup,Water Heater,Appliance,2,842.67,1685.34,1040.0,645.3399999999999
11560,2025-09-26,Suburban Outlet,Water Heater,Appliance,1,948.92,948.92,520.0,428.91999999999996
11561,2025-06-24,Downtown Showroom,Water Heater,Appliance,3,861.35,2584.05,1560.0,1024.0500000000002
11562,2025-10-10,Downtown Showroom,Shower Head,Bathroom,3,125.56,376.68,135.0,241.68
11563,2024-07-13,Online Pickup,Gas Stove,Appliance,2,594.71,1189.42,760.0,429.4200000000001
11564,2024-11-27,Downtown Showroom,Stainless Sink,Kitchen,1,264.93,264.93,140.0,124.93
11565,2024-06-18,Downtown Showroom,Stainless Sink,Kitchen,3,272.75,818.25,420.0,398.25
11566,2025-06-04,Downtown Showroom,Gas Stove,Appliance,4,597.35,2389.4,1520.0,869.4000000000001
11567,2025-04-07,Online Pickup,Gas Stove,Appliance,3,593.17,1779.5099999999998,1140.0,639.5099999999998
11568,2024-02-09,Suburban Outlet,Shower Head,Bathroom,3,122.14,366.42,135.0,231.42000000000002
11569,2025-06-20,Suburban Outlet,Stainless Sink,Kitchen,4,252.75,1011.0,560.0,451.0
11570,2024-09-17,Downtown Showroom,Gas Stove,Appliance,5,574.22,2871.1000000000004,1900.0,971.1000000000004
11571,2025-01-29,Suburban Outlet,Gas Stove,Appliance,2,569.08,1138.16,760.0,378.1600000000001
11572,2024-08-13,Suburban Outlet,Cabinet Handle,Accessories,3,12.93,38.79,10.5,28.29
11573,2024-05-03,Online Pickup,Shower Head,Bathroom,3,118.94,356.82,135.0,221.82
11574,2024-02-07,Online Pickup,Shower Head,Bathroom,2,116.74,233.48,90.0,143.48
11575,2024-11-23,Downtown Showroom,Cutlery Set,Accessories,5,84.42,422.1,150.0,272.1
11576,2024-09-07,Suburban Outlet,Shower Head,Bathroom,2,112.68,225.36,90.0,135.36
11577,2024-06-24,Downtown Showroom,Kitchen Faucet,Kitchen,2,141.87,283.74,160.0,123.74000000000001
11578,2025-08-24,Suburban Outlet,Stainless Sink,Kitchen,4,268.39,1073.56,560.0,513.56
11579,2025-03-29,Downtown Showroom,Cutlery Set,Accessories,2,78.82,157.64,60.0,97.63999999999999
11580,2024-02-06,Downtown Showroom,Kitchen Faucet,Kitchen,4,154.4,617.6,320.0,297.6
11581,2024-11-11,Downtown Showroom,Gas Stove,Appliance,3,625.19,1875.5700000000002,1140.0,735.5700000000002
11582,2025-11-18,Suburban Outlet,Cabinet Handle,Accessories,1,11.78,11.78,3.5,8.28
11583,2025-08-15,Downtown Showroom,Cabinet Handle,Accessories,3,12.31,36.93,10.5,26.43
11584,2024-04-23,Suburban Outlet,Gas Stove,Appliance,3,611.68,1835.04,1140.0,695.04
11585,2024-02-09,Downtown Showroom,Cutlery Set,Accessories,4,75.42,301.68,120.0,181.68
11586,2024-10-27,Downtown Showroom,Shower Head,Bathroom,1,115.22,115.22,45.0,70.22
11587,2024-08-11,Suburban Outlet,Water Heater,Appliance,3,982.63,2947.89,1560.0,1387.8899999999999
11588,2024-11-13,Downtown Showroom,Cabinet Handle,Accessories,5,11.33,56.65,17.5,39.15
11589,2024-12-14,Downtown Showroom,Water Heater,Appliance,1,938.9,938.9,520.0,418.9
11590,2024-04-24,Suburban Outlet,Gas Stove,Appliance,3,638.32,1914.96,1140.0,774.96
11591,2025-11-28,Downtown Showroom,Water Heater,Appliance,1,841.21,841.21,520.0,321.21000000000004
11592,2024-11-18,Downtown Showroom,Bathroom Vanity,Bathroom,3,473.73,1421.19,780.0,641.19
11593,2025-07-21,Downtown Showroom,Cutlery Set,Accessories,1,77.62,77.62,30.0,47.620000000000005
11594,2024-02-09,Online Pickup,Kitchen Faucet,Kitchen,2,163.27,326.54,160.0,166.54000000000002
11595,2024-02-09,Suburban Outlet,Cutlery Set,Accessories,2,76.66,153.32,60.0,93.32
11596,2024-10-15,Suburban Outlet,Stainless Sink,Kitchen,4,262.88,1051.52,560.0,491.52
11597,2024-09-18,Suburban Outlet,Shower Head,Bathroom,1,128.0,128.0,45.0,83.0
11598,2024-08-03,Downtown Showroom,Shower Head,Bathroom,5,118.31,591.55,225.0,366.54999999999995
11599,2024-05-26,Downtown Showroom,Cutlery Set,Accessories,2,87.27,174.54,60.0,114.53999999999999
11600,2024-12-01,Suburban Outlet,Gas Stove,Appliance,1,623.7,623.7,380.0,243.70000000000005
11601,2024-06-16,Downtown Showroom,Gas Stove,Appliance,2,650.97,1301.94,760.0,541.94
11602,2024-04-01,Downtown Showroom,Bathroom Vanity,Bathroom,3,415.95,1247.85,780.0,467.8499999999999
11603,2024-12-18,Downtown Showroom,Bathroom Vanity,Bathroom,2,450.6,901.2,520.0,381.20000000000005
11604,2025-07-24,Downtown Showroom,Shower Head,Bathroom,6,119.31,715.86,270.0,445.86
11605,2025-07-24,Online Pickup,Bathroom Vanity,Bathroom,3,481.98,1445.94,780.0,665.94
11606,2025-11-11,Downtown Showroom,Cabinet Handle,Accessories,4,12.0,48.0,14.0,34.0
11607,2024-12-28,Suburban Outlet,Cabinet Handle,Accessories,4,12.14,48.56,14.0,34.56
11608,2025-07-10,Downtown Showroom,Kitchen Faucet,Kitchen,2,159.42,318.84,160.0,158.83999999999997
11609,2024-12-10,Online Pickup,Bathroom Vanity,Bathroom,4,450.59,1802.36,1040.0,762.3599999999999
11610,2025-11-23,Downtown Showroom,Kitchen Faucet,Kitchen,1,164.09,164.09,80.0,84.09
11611,2024-06-18,Downtown Showroom,Bathroom Vanity,Bathroom,1,472.82,472.82,260.0,212.82
11612,2024-12-21,Suburban Outlet,Shower Head,Bathroom,3,122.93,368.79,135.0,233.79000000000002
11613,2024-07-09,Suburban Outlet,Shower Head,Bathroom,4,118.79,475.16,180.0,295.16
11614,2025-10-28,Downtown Showroom,Kitchen Faucet,Kitchen,2,162.96,325.92,160.0,165.92000000000002
11615,2025-02-25,Downtown Showroom,Cutlery Set,Accessories,2,78.2,156.4,60.0,96.4
11616,2025-11-30,Downtown Showroom,Shower Head,Bathroom,4,114.83,459.32,180.0,279.32
11617,2024-01-07,Downtown Showroom,Cutlery Set,Accessories,2,85.69,171.38,60.0,111.38
11618,2024-05-12,Downtown Showroom,Gas Stove,Appliance,1,640.13,640.13,380.0,260.13
11619,2025-07-10,Downtown Showroom,Cabinet Handle,Accessories,3,10.96,32.88,10.5,22.380000000000003
11620,2024-01-31,Downtown Showroom,Kitchen Faucet,Kitchen,2,144.37,288.74,160.0,128.74
11621,2025-06-18,Downtown Showroom,Water Heater,Appliance,5,884.12,4420.6,2600.0,1820.6000000000004
11622,2025-03-01,Suburban Outlet,Shower Head,Bathroom,4,108.14,432.56,180.0,252.56
11623,2025-01-28,Online Pickup,Stainless Sink,Kitchen,2,269.51,539.02,280.0,259.02
11624,2025-11-02,Suburban Outlet,Gas Stove,Appliance,2,552.77,1105.54,760.0,345.53999999999996
11625,2024-12-28,Downtown Showroom,Cutlery Set,Accessories,3,83.47,250.41,90.0,160.41
11626,2025-03-12,Downtown Showroom,Shower Head,Bathroom,3,126.0,378.0,135.0,243.0
11627,2025-10-31,Online Pickup,Kitchen Faucet,Kitchen,3,152.31,456.93,240.0,216.93
11628,2025-07-04,Downtown Showroom,Water Heater,Appliance,4,949.53,3798.12,2080.0,1718.12
11629,2024-03-22,Downtown Showroom,Bathroom Vanity,Bathroom,2,486.4,972.8,520.0,452.79999999999995
11630,2024-12-21,Suburban Outlet,Water Heater,Appliance,2,813.65,1627.3,1040.0,587.3
11631,2024-09-14,Suburban Outlet,Stainless Sink,Kitchen,3,241.0,723.0,420.0,303.0
11632,2025-12-18,Suburban Outlet,Cutlery Set,Accessories,3,86.87,260.61,90.0,170.61
11633,2025-08-11,Downtown Showroom,Gas Stove,Appliance,3,632.59,1897.77,1140.0,757.77
11634,2025-06-07,Downtown Showroom,Water Heater,Appliance,2,967.49,1934.98,1040.0,894.98
11635,2024-10-21,Online Pickup,Kitchen Faucet,Kitchen,5,144.45,722.25,400.0,322.25
11636,2024-08-11,Downtown Showroom,Stainless Sink,Kitchen,3,269.57,808.71,420.0,388.71000000000004
11637,2025-06-08,Suburban Outlet,Kitchen Faucet,Kitchen,2,152.31,304.62,160.0,144.62
11638,2024-02-15,Suburban Outlet,Shower Head,Bathroom,2,117.38,234.76,90.0,144.76
11639,2025-10-28,Suburban Outlet,Bathroom Vanity,Bathroom,4,445.33,1781.32,1040.0,741.3199999999999
11640,2024-04-22,Downtown Showroom,Gas Stove,Appliance,5,611.06,3055.2999999999997,1900.0,1155.2999999999997
11641,2024-08-20,Downtown Showroom,Kitchen Faucet,Kitchen,3,141.42,424.26,240.0,184.26
11642,2024-01-17,Suburban Outlet,Cutlery Set,Accessories,1,72.69,72.69,30.0,42.69
11643,2024-12-25,Online Pickup,Shower Head,Bathroom,6,128.89,773.3399999999999,270.0,503.3399999999999
11644,2024-08-10,Online Pickup,Shower Head,Bathroom,4,121.54,486.16,180.0,306.16
11645,2025-11-30,Downtown Showroom,Gas Stove,Appliance,2,610.95,1221.9,760.0,461.9000000000001
11646,2025-03-23,Downtown Showroom,Shower Head,Bathroom,2,130.77,261.54,90.0,171.54000000000002
11647,2024-12-30,Online Pickup,Cutlery Set,Accessories,5,82.81,414.05,150.0,264.05
11648,2025-11-05,Suburban Outlet,Kitchen Faucet,Kitchen,5,162.94,814.7,400.0,414.70000000000005
11649,2024-11-21,Online Pickup,Gas Stove,Appliance,4,648.82,2595.28,1520.0,1075.2800000000002
11650,2025-04-11,Downtown Showroom,Cabinet Handle,Accessories,3,11.16,33.480000000000004,10.5,22.980000000000004
11651,2025-02-17,Suburban Outlet,Shower Head,Bathroom,3,114.55,343.65,135.0,208.64999999999998
11652,2025-03-30,Suburban Outlet,Shower Head,Bathroom,1,117.98,117.98,45.0,72.98
11653,2025-08-08,Suburban Outlet,Cutlery Set,Accessories,5,86.79,433.95000000000005,150.0,283.95000000000005
11654,2024-08-20,Downtown Showroom,Bathroom Vanity,Bathroom,6,469.17,2815.02,1560.0,1255.02
11655,2024-08-11,Downtown Showroom,Bathroom Vanity,Bathroom,1,439.78,439.78,260.0,179.77999999999997
11656,2025-02-15,Suburban Outlet,Water Heater,Appliance,2,814.16,1628.32,1040.0,588.3199999999999
11657,2025-07-25,Downtown Showroom,Shower Head,Bathroom,1,123.71,123.71,45.0,78.71
11658,2024-11-30,Downtown Showroom,Cabinet Handle,Accessories,6,12.52,75.12,21.0,54.120000000000005
11659,2024-08-09,Online Pickup,Kitchen Faucet,Kitchen,2,160.84,321.68,160.0,161.68
11660,2024-02-06,Downtown Showroom,Gas Stove,Appliance,2,550.93,1101.86,760.0,341.8599999999999
11661,2024-10-04,Online Pickup,Shower Head,Bathroom,1,116.03,116.03,45.0,71.03
11662,2024-07-14,Downtown Showroom,Stainless Sink,Kitchen,3,270.58,811.74,420.0,391.74
11663,2025-04-28,Suburban Outlet,Gas Stove,Appliance,2,576.03,1152.06,760.0,392.05999999999995
11664,2024-08-29,Online Pickup,Water Heater,Appliance,3,833.64,2500.92,1560.0,940.9200000000001
11665,2024-11-19,Downtown Showroom,Bathroom Vanity,Bathroom,4,460.62,1842.48,1040.0,802.48
11666,2024-07-10,Downtown Showroom,Cabinet Handle,Accessories,5,12.35,61.75,17.5,44.25
11667,2024-01-17,Downtown Showroom,Shower Head,Bathroom,3,115.98,347.94,135.0,212.94
11668,2025-06-07,Downtown Showroom,Cutlery Set,Accessories,3,85.22,255.66,90.0,165.66
11669,2025-02-04,Suburban Outlet,Stainless Sink,Kitchen,5,243.11,1215.5500000000002,700.0,515.5500000000002
11670,2025-12-05,Online Pickup,Shower Head,Bathroom,2,126.94,253.88,90.0,163.88
11671,2024-01-22,Downtown Showroom,Cabinet Handle,Accessories,3,12.34,37.019999999999996,10.5,26.519999999999996
11672,2025-04-18,Downtown Showroom,Water Heater,Appliance,2,888.05,1776.1,1040.0,736.0999999999999
11673,2024-04-29,Downtown Showroom,Kitchen Faucet,Kitchen,6,157.38,944.28,480.0,464.28
11674,2024-07-28,Suburban Outlet,Stainless Sink,Kitchen,2,256.71,513.42,280.0,233.41999999999996
11675,2024-11-01,Downtown Showroom,Water Heater,Appliance,1,940.04,940.04,520.0,420.03999999999996
11676,2024-09-26,Suburban Outlet,Shower Head,Bathroom,4,126.62,506.48,180.0,326.48
11677,2025-12-04,Suburban Outlet,Kitchen Faucet,Kitchen,2,155.37,310.74,160.0,150.74
11678,2025-11-17,Suburban Outlet,Stainless Sink,Kitchen,2,240.5,481.0,280.0,201.0
11679,2024-10-11,Downtown Showroom,Kitchen Faucet,Kitchen,6,158.14,948.8399999999999,480.0,468.8399999999999
11680,2025-12-16,Suburban Outlet,Kitchen Faucet,Kitchen,1,155.12,155.12,80.0,75.12
11681,2025-11-06,Downtown Showroom,Stainless Sink,Kitchen,4,226.12,904.48,560.0,344.48
11682,2024-08-14,Downtown Showroom,Stainless Sink,Kitchen,3,266.6,799.8000000000001,420.0,379.80000000000007
11683,2025-01-15,Online Pickup,Kitchen Faucet,Kitchen,3,154.88,464.64,240.0,224.64
11684,2025-04-04,Suburban Outlet,Water Heater,Appliance,3,960.26,2880.7799999999997,1560.0,1320.7799999999997
11685,2024-01-07,Downtown Showroom,Cabinet Handle,Accessories,3,10.95,32.849999999999994,10.5,22.349999999999994
11686,2024-01-29,Downtown Showroom,Bathroom Vanity,Bathroom,2,412.74,825.48,520.0,305.48
11687,2024-02-02,Downtown Showroom,Stainless Sink,Kitchen,7,273.85,1916.9500000000003,980.0,936.9500000000003
11688,2025-10-07,Downtown Showroom,Shower Head,Bathroom,2,125.37,250.74,90.0,160.74
11689,2024-03-19,Downtown Showroom,Gas Stove,Appliance,6,620.07,3720.42,2280.0,1440.42
11690,2025-04-03,Downtown Showroom,Cutlery Set,Accessories,3,74.46,223.38,90.0,133.38
11691,2025-07-23,Downtown Showroom,Kitchen Faucet,Kitchen,2,138.85,277.7,160.0,117.69999999999999
11692,2025-06-21,Suburban Outlet,Kitchen Faucet,Kitchen,3,149.64,448.91999999999996,240.0,208.91999999999996
11693,2025-04-26,Suburban Outlet,Cutlery Set,Accessories,3,81.7,245.10000000000002,90.0,155.10000000000002
11694,2025-03-05,Suburban Outlet,Bathroom Vanity,Bathroom,5,407.23,2036.15,1300.0,736.1500000000001
11695,2024-10-11,Downtown Showroom,Cutlery Set,Accessories,2,83.37,166.74,60.0,106.74000000000001
11696,2025-05-30,Online Pickup,Stainless Sink,Kitchen,2,266.83,533.66,280.0,253.65999999999997
11697,2024-04-08,Online Pickup,Cutlery Set,Accessories,2,82.69,165.38,60.0,105.38
11698,2025-01-31,Online Pickup,Kitchen Faucet,Kitchen,3,147.04,441.12,240.0,201.12
11699,2025-05-03,Online Pickup,Cutlery Set,Accessories,4,83.24,332.96,120.0,212.95999999999998
11700,2024-02-08,Online Pickup,Gas Stove,Appliance,3,635.52,1906.56,1140.0,766.56
11701,2024-09-27,Suburban Outlet,Shower Head,Bathroom,2,123.07,246.14,90.0,156.14
11702,2024-06-05,Downtown Showroom,Stainless Sink,Kitchen,2,251.46,502.92,280.0,222.92000000000002
11703,2024-03-15,Suburban Outlet,Cutlery Set,Accessories,3,75.7,227.10000000000002,90.0,137.10000000000002
11704,2024-05-09,Suburban Outlet,Kitchen Faucet,Kitchen,3,140.62,421.86,240.0,181.86
11705,2025-11-17,Suburban Outlet,Water Heater,Appliance,3,875.0,2625.0,1560.0,1065.0
11706,2024-03-24,Suburban Outlet,Shower Head,Bathroom,6,130.86,785.1600000000001,270.0,515.1600000000001
11707,2024-01-22,Downtown Showroom,Stainless Sink,Kitchen,1,243.84,243.84,140.0,103.84
11708,2025-04-03,Downtown Showroom,Kitchen Faucet,Kitchen,3,144.08,432.24,240.0,192.24
11709,2025-06-22,Online Pickup,Bathroom Vanity,Bathroom,5,423.4,2117.0,1300.0,817.0
11710,2025-12-07,Suburban Outlet,Gas Stove,Appliance,3,550.8,1652.3999999999999,1140.0,512.3999999999999
11711,2025-01-16,Suburban Outlet,Cabinet Handle,Accessories,2,11.13,22.26,7.0,15.260000000000002
11712,2025-03-15,Downtown Showroom,Bathroom Vanity,Bathroom,2,459.38,918.76,520.0,398.76
11713,2025-08-26,Downtown Showroom,Cabinet Handle,Accessories,4,13.12,52.48,14.0,38.48
11714,2024-01-21,Online Pickup,Gas Stove,Appliance,1,645.57,645.57,380.0,265.57000000000005
11715,2024-10-29,Suburban Outlet,Cutlery Set,Accessories,3,79.05,237.14999999999998,90.0,147.14999999999998
11716,2024-03-24,Suburban Outlet,Stainless Sink,Kitchen,3,252.69,758.0699999999999,420.0,338.06999999999994
11717,2025-10-20,Downtown Showroom,Cutlery Set,Accessories,2,72.18,144.36,60.0,84.36000000000001
11718,2025-03-28,Suburban Outlet,Gas Stove,Appliance,2,619.72,1239.44,760.0,479.44000000000005
11719,2025-01-21,Downtown Showroom,Gas Stove,Appliance,2,563.72,1127.44,760.0,367.44000000000005
11720,2025-05-21,Suburban Outlet,Gas Stove,Appliance,2,542.77,1085.54,760.0,325.53999999999996
11721,2024-09-13,Downtown Showroom,Cabinet Handle,Accessories,1,13.09,13.09,3.5,9.59
11722,2025-07-23,Downtown Showroom,Shower Head,Bathroom,2,109.63,219.26,90.0,129.26
11723,2025-06-10,Suburban Outlet,Kitchen Faucet,Kitchen,1,150.27,150.27,80.0,70.27000000000001
11724,2024-06-10,Online Pickup,Stainless Sink,Kitchen,6,242.81,1456.8600000000001,840.0,616.8600000000001
11725,2024-06-11,Downtown Showroom,Cutlery Set,Accessories,4,72.75,291.0,120.0,171.0
11726,2025-06-07,Online Pickup,Cutlery Set,Accessories,3,73.83,221.49,90.0,131.49
11727,2024-09-27,Downtown Showroom,Bathroom Vanity,Bathroom,2,480.06,960.12,520.0,440.12
11728,2025-05-06,Downtown Showroom,Cabinet Handle,Accessories,2,12.55,25.1,7.0,18.1
11729,2024-07-26,Downtown Showroom,Gas Stove,Appliance,2,577.52,1155.04,760.0,395.03999999999996
11730,2025-06-22,Downtown Showroom,Water Heater,Appliance,3,881.74,2645.2200000000003,1560.0,1085.2200000000003
11731,2025-08-06,Suburban Outlet,Gas Stove,Appliance,2,644.59,1289.18,760.0,529.1800000000001
11732,2024-02-29,Downtown Showroom,Gas Stove,Appliance,4,561.28,2245.12,1520.0,725.1199999999999
11733,2025-03-05,Downtown Showroom,Water Heater,Appliance,3,859.3,2577.8999999999996,1560.0,1017.8999999999996
11734,2025-10-18,Online Pickup,Cutlery Set,Accessories,3,73.77,221.31,90.0,131.31
11735,2025-08-27,Downtown Showroom,Bathroom Vanity,Bathroom,5,473.26,2366.3,1300.0,1066.3000000000002
11736,2024-11-04,Suburban Outlet,Kitchen Faucet,Kitchen,2,156.87,313.74,160.0,153.74
11737,2025-06-03,Downtown Showroom,Water Heater,Appliance,4,977.93,3911.72,2080.0,1831.7199999999998
11738,2025-08-13,Suburban Outlet,Cabinet Handle,Accessories,3,13.0,39.0,10.5,28.5
11739,2024-01-27,Downtown Showroom,Shower Head,Bathroom,4,112.78,451.12,180.0,271.12
11740,2025-11-16,Downtown Showroom,Stainless Sink,Kitchen,4,239.12,956.48,560.0,396.48
11741,2025-07-15,Downtown Showroom,Cabinet Handle,Accessories,2,12.76,25.52,7.0,18.52
11742,2024-07-17,Downtown Showroom,Water Heater,Appliance,3,840.56,2521.68,1560.0,961.6799999999998
11743,2025-01-21,Downtown Showroom,Kitchen Faucet,Kitchen,4,157.91,631.64,320.0,311.64
11744,2024-12-14,Suburban Outlet,Cutlery Set,Accessories,3,74.36,223.07999999999998,90.0,133.07999999999998
11745,2025-11-23,Online Pickup,Shower Head,Bathroom,5,112.61,563.05,225.0,338.04999999999995
11746,2025-06-19,Online Pickup,Shower Head,Bathroom,3,110.87,332.61,135.0,197.61
11747,2025-01-12,Suburban Outlet,Shower Head,Bathroom,2,110.37,220.74,90.0,130.74
11748,2025-07-11,Downtown Showroom,Gas Stove,Appliance,2,651.07,1302.14,760.0,542.1400000000001
11749,2025-06-10,Downtown Showroom,Stainless Sink,Kitchen,4,238.01,952.04,560.0,392.03999999999996
11750,2024-06-01,Downtown Showroom,Cutlery Set,Accessories,5,82.78,413.9,150.0,263.9
11751,2024-07-24,Downtown Showroom,Cutlery Set,Accessories,1,79.6,79.6,30.0,49.599999999999994
11752,2025-03-30,Suburban Outlet,Shower Head,Bathroom,2,131.51,263.02,90.0,173.01999999999998
11753,2024-09-29,Suburban Outlet,Cutlery Set,Accessories,4,86.89,347.56,120.0,227.56
11754,2024-08-23,Downtown Showroom,Stainless Sink,Kitchen,4,236.19,944.76,560.0,384.76
11755,2025-06-04,Downtown Showroom,Stainless Sink,Kitchen,5,225.89,1129.4499999999998,700.0,429.4499999999998
11756,2025-11-08,Online Pickup,Bathroom Vanity,Bathroom,3,407.25,1221.75,780.0,441.75
11757,2025-12-26,Suburban Outlet,Water Heater,Appliance,3,886.26,2658.7799999999997,1560.0,1098.7799999999997
11758,2025-05-15,Downtown Showroom,Water Heater,Appliance,4,824.61,3298.44,2080.0,1218.44
11759,2024-04-26,Online Pickup,Bathroom Vanity,Bathroom,4,417.01,1668.04,1040.0,628.04
11760,2025-01-20,Online Pickup,Kitchen Faucet,Kitchen,3,136.76,410.28,240.0,170.27999999999997
11761,2024-12-09,Downtown Showroom,Water Heater,Appliance,3,936.53,2809.59,1560.0,1249.5900000000001
11762,2025-08-06,Downtown Showroom,Stainless Sink,Kitchen,2,261.31,522.62,280.0,242.62
11763,2025-01-29,Suburban Outlet,Stainless Sink,Kitchen,4,252.88,1011.52,560.0,451.52
11764,2024-03-04,Online Pickup,Water Heater,Appliance,2,882.49,1764.98,1040.0,724.98
11765,2025-12-17,Online Pickup,Stainless Sink,Kitchen,3,249.13,747.39,420.0,327.39
